bulletinFamily,description,modified,id,published,href,title,type,cvss,enchantments
NVD,"The Linear Congruential Generator (LCG) in PHP before 5.2.13 does not provide the expected entropy, which makes it easier for context-dependent attackers to guess values that were intended to be unpredictable, as demonstrated by session cookies generated by using the uniqid function.",2010-12-10T06:39:00,CVE-2010-1128,2010-03-26T20:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-1128,CVE-2010-1128,cve,"{'score': 6.4, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The var_export function in PHP 5.2 before 5.2.14 and 5.3 before 5.3.3 flushes the output buffer to the user when certain fatal errors occur, even if display_errors is off, which allows remote attackers to obtain sensitive information by causing the application to exceed limits for memory, execution time, or recursion.",2016-08-23T02:01:00,CVE-2010-2531,2010-08-20T22:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-2531,CVE-2010-2531,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"Stack consumption vulnerability in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allows context-dependent attackers to cause a denial of service (PHP crash) via a crafted first argument to the fnmatch function, as demonstrated using a long string.",2017-08-17T01:32:00,CVE-2010-1917,2010-05-12T11:46:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-1917,CVE-2010-1917,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The (1) htmlentities, (2) htmlspecialchars, (3) str_getcsv, (4) http_build_query, (5) strpbrk, and (6) strtr functions in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allow context-dependent attackers to obtain sensitive information (memory contents) by causing a userspace interruption of an internal function, related to the call time pass by reference feature.",2016-08-23T02:01:00,CVE-2010-2100,2010-05-27T22:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-2100,CVE-2010-2100,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,The JSON_parser function (ext/json/JSON_parser.c) in PHP 5.2.x before 5.2.9 allows remote attackers to cause a denial of service (segmentation fault) via a malformed string to the json_decode API function.,2018-10-03T21:59:00,CVE-2009-1271,2009-04-08T18:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-1271,CVE-2009-1271,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Stack-based buffer overflow in the date_from_ISO8601 function in ext/xmlrpc/libxmlrpc/xmlrpc.c in PHP before 5.2.7 allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code by including a timezone field in a date, leading to improper XML-RPC encoding.",2015-04-30T02:01:00,CVE-2014-8626,2014-11-23T02:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-8626,CVE-2014-8626,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The default session serializer in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 does not properly handle the PS_UNDEF_MARKER marker, which allows context-dependent attackers to modify arbitrary session variables via a crafted session variable name.",2010-12-10T06:44:00,CVE-2010-3065,2010-08-20T20:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-3065,CVE-2010-3065,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The Zend Engine in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allows context-dependent attackers to obtain sensitive information by interrupting the handler for the (1) ZEND_BW_XOR opcode (shift_left_function), (2) ZEND_SL opcode (bitwise_xor_function), or (3) ZEND_SR opcode (shift_right_function), related to the convert_to_long_base function.",2017-08-17T01:32:00,CVE-2010-1914,2010-05-12T11:46:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-1914,CVE-2010-1914,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"Integer overflow in PHP 5.2.5 and earlier allows context-dependent attackers to cause a denial of service and possibly have unspecified other impact via a printf format parameter with a large width specifier, related to the php_sprintf_appendstring function in formatted_print.c and probably other functions for formatted strings (aka *printf functions).",2018-10-11T20:33:00,CVE-2008-1384,2008-03-27T17:44:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2008-1384,CVE-2008-1384,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The chunk_split function in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allows context-dependent attackers to obtain sensitive information (memory contents) by causing a userspace interruption of an internal function, related to the call time pass by reference feature.",2016-08-23T02:01:00,CVE-2010-1862,2010-05-07T23:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-1862,CVE-2010-1862,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"Use-after-free vulnerability in the SplObjectStorage unserializer in PHP 5.2.x and 5.3.x through 5.3.2 allows remote attackers to execute arbitrary code or obtain sensitive information via serialized data, related to the PHP unserialize function.",2017-08-17T01:32:00,CVE-2010-2225,2010-06-24T12:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-2225,CVE-2010-2225,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The (1) parse_str, (2) preg_match, (3) unpack, and (4) pack functions; the (5) ZEND_FETCH_RW, (6) ZEND_CONCAT, and (7) ZEND_ASSIGN_CONCAT opcodes; and the (8) ArrayObject::uasort method in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allow context-dependent attackers to obtain sensitive information (memory contents) or trigger memory corruption by causing a userspace interruption of an internal function or handler.  NOTE: vectors 2 through 4 are related to the call time pass by reference feature.",2017-08-17T01:32:00,CVE-2010-2191,2010-06-08T00:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-2191,CVE-2010-2191,cve,"{'score': 6.4, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"Buffer overflow in the imageloadfont function in ext/gd/gd.c in PHP 4.4.x before 4.4.9 and PHP 5.2 before 5.2.6-r6 allows context-dependent attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted font file.
Mitre Description references ""PHP 5.6 through 5.2.6"" -- however research to the changelog for PHP 5 does not reflect a 5.6 release  

changelog: http://www.php.net/ChangeLog-5.php


However, http://www.openwall.com/lists/oss-security/2008/08/08/2:
""Those issues are fixed by the recent php-4.4.9 release, but they affect 
php-5.2.6 as well and the fixes are not part of any released version in 
case of 5.2.""",2018-10-11T20:49:00,CVE-2008-3658,2008-08-15T00:41:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2008-3658,CVE-2008-3658,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"PHP 5.2.5 does not enforce (a) open_basedir and (b) safe_mode_exec_dir restrictions for certain functions, which might allow local users to bypass intended access restrictions and call programs outside of the intended directory via the (1) exec, (2) system, (3) shell_exec, (4) passthru, or (5) popen functions, possibly involving pathnames such as ""C:"" drive notation.",2009-08-19T05:24:00,CVE-2008-7002,2009-08-19T05:24:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2008-7002,CVE-2008-7002,cve,"{'score': 7.2, 'vector': 'AV:L/AC:L/Au:N/C:C/I:C/A:C'}",{'vulnersScore': 'PENDING'}
NVD,"The addcslashes function in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allows context-dependent attackers to obtain sensitive information (memory contents) by causing a userspace interruption of an internal function, related to the call time pass by reference feature.",2016-08-23T02:01:00,CVE-2010-1864,2010-05-07T23:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-1864,CVE-2010-1864,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"Buffer overflow in the memnstr function in PHP 4.4.x before 4.4.9 and PHP 5.6 through 5.2.6 allows context-dependent attackers to cause a denial of service (crash) and possibly execute arbitrary code via the delimiter argument to the explode function.  NOTE: the scope of this issue is limited since most applications would not use an attacker-controlled delimiter, but local attacks against safe_mode are feasible.
Overview contains a typo, should read ""PHP 5.2 through 5.2.6"" not ""5.6 through 5.2.6"".",2018-10-11T20:49:00,CVE-2008-3659,2008-08-15T00:41:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2008-3659,CVE-2008-3659,cve,"{'score': 6.4, 'vector': 'AV:N/AC:L/Au:N/C:N/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The (1) strip_tags, (2) setcookie, (3) strtok, (4) wordwrap, (5) str_word_count, and (6) str_pad functions in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allow context-dependent attackers to obtain sensitive information (memory contents) by causing a userspace interruption of an internal function, related to the call time pass by reference feature.",2016-08-23T02:01:00,CVE-2010-2101,2010-05-27T22:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-2101,CVE-2010-2101,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"curl/interface.c in the cURL library (aka libcurl) in PHP 5.2.4 and 5.2.5 allows context-dependent attackers to bypass safe_mode and open_basedir restrictions and read arbitrary files via a file:// request containing a \x00 sequence, a different vulnerability than CVE-2006-2563.",2018-10-15T21:38:00,CVE-2007-4850,2008-01-25T01:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2007-4850,CVE-2007-4850,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The (1) sqlite_single_query and (2) sqlite_array_query functions in ext/sqlite/sqlite.c in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allow context-dependent attackers to execute arbitrary code by calling these functions with an empty SQL query, which triggers access of uninitialized memory.",2010-05-11T04:00:00,CVE-2010-1868,2010-05-07T23:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-1868,CVE-2010-1868,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The (1) trim, (2) ltrim, (3) rtrim, and (4) substr_replace functions in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allow context-dependent attackers to obtain sensitive information (memory contents) by causing a userspace interruption of an internal function, related to the call time pass by reference feature.",2017-08-17T01:32:00,CVE-2010-2190,2010-06-08T00:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-2190,CVE-2010-2190,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The php_zip_make_relative_path function in php_zip.c in PHP 5.2.x before 5.2.9 allows context-dependent attackers to cause a denial of service (crash) via a ZIP file that contains filenames with relative paths, which is not properly handled during extraction.",2009-09-16T05:30:00,CVE-2009-1272,2009-04-08T18:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-1272,CVE-2009-1272,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The tempnam function in ext/standard/file.c in PHP before 5.2.12 and 5.3.x before 5.3.1 allows context-dependent attackers to bypass safe_mode restrictions, and create files in group-writable or world-writable directories, via the dir and prefix arguments.",2018-10-30T16:26:00,CVE-2009-3557,2009-11-23T17:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-3557,CVE-2009-3557,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,The strrchr function in PHP 5.2 before 5.2.14 allows context-dependent attackers to obtain sensitive information (memory contents) or trigger memory corruption by causing a userspace interruption of an internal function or handler.,2016-08-23T02:01:00,CVE-2010-2484,2010-08-20T22:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-2484,CVE-2010-2484,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The sysvshm extension for PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allows context-dependent attackers to write to arbitrary memory addresses by using an object's __sleep function to interrupt an internal call to the shm_put_var function, which triggers access of a freed resource.",2010-05-10T04:00:00,CVE-2010-1861,2010-05-07T23:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-1861,CVE-2010-1861,cve,"{'score': 6.4, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"php_imap.c in PHP 5.2.5, 5.2.6, 4.x, and other versions, uses obsolete API calls that allow context-dependent attackers to cause a denial of service (crash) and possibly execute arbitrary code via a long IMAP request, which triggers an ""rfc822.c legacy routine buffer overflow"" error message, related to the rfc822_write_address function.",2019-10-09T22:55:00,CVE-2008-2829,2008-06-23T20:41:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2008-2829,CVE-2008-2829,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,Use-after-free vulnerability in the request shutdown functionality in PHP 5.2 before 5.2.13 and 5.3 before 5.3.2 allows context-dependent attackers to cause a denial of service (crash) via a stream context structure that is freed before destruction occurs.,2010-12-07T06:48:00,CVE-2010-2093,2010-05-27T22:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-2093,CVE-2010-2093,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"PHP 4.4.x before 4.4.9, and 5.x through 5.2.6, when used as a FastCGI module, allows remote attackers to cause a denial of service (crash) via a request with multiple dots preceding the extension, as demonstrated using foo..php.
Overview contains a typo, should read ""PHP 5.2 through 5.2.6"" not ""5.6 through 5.2.6"".",2018-10-11T20:49:00,CVE-2008-3660,2008-08-15T00:41:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2008-3660,CVE-2008-3660,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The (1) iconv_mime_decode, (2) iconv_substr, and (3) iconv_mime_encode functions in PHP 5.2 through 5.2.13 and 5.3 through 5.3.2 allow context-dependent attackers to obtain sensitive information (memory contents) by causing a userspace interruption of an internal function, related to the call time pass by reference feature.",2016-08-23T02:01:00,CVE-2010-2097,2010-05-27T22:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-2097,CVE-2010-2097,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,Integer overflow in the php_html_entities function in ext/standard/html.c in PHP before 5.5.36 and 5.6.x before 5.6.22 allows remote attackers to cause a denial of service or possibly have unspecified other impact by triggering a large output string from the htmlspecialchars function.,2018-01-05T02:30:00,CVE-2016-5094,2016-08-07T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-5094,CVE-2016-5094,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,Integer overflow in the fread function in ext/standard/file.c in PHP before 5.5.36 and 5.6.x before 5.6.22 allows remote attackers to cause a denial of service or possibly have unspecified other impact via a large integer in the second argument.,2018-01-05T02:30:00,CVE-2016-5096,2016-08-07T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-5096,CVE-2016-5096,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The exif_process_TIFF_in_JPEG function in ext/exif/exif.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 does not validate TIFF start data, which allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via crafted header data.",2018-10-30T16:27:00,CVE-2016-4544,2016-05-22T01:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-4544,CVE-2016-4544,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The get_icu_value_internal function in ext/intl/locale/locale_methods.c in PHP before 5.5.36, 5.6.x before 5.6.22, and 7.x before 7.0.7 does not ensure the presence of a '\0' character, which allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via a crafted locale_get_primary_language call.",2018-01-05T02:30:00,CVE-2016-5093,2016-08-07T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-5093,CVE-2016-5093,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The xml_parse_into_struct function in ext/xml/xml.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 allows remote attackers to cause a denial of service (buffer under-read and segmentation fault) or possibly have unspecified other impact via crafted XML data in the second argument, leading to a parser level of zero.",2018-10-30T16:27:00,CVE-2016-4539,2016-05-22T01:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-4539,CVE-2016-4539,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The bcpowmod function in ext/bcmath/bcmath.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 accepts a negative integer for the scale argument, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted call.",2018-10-30T16:27:00,CVE-2016-4537,2016-05-22T01:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-4537,CVE-2016-4537,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The exif_process_IFD_in_JPEG function in ext/exif/exif.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 does not validate IFD sizes, which allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via crafted header data.",2018-10-30T16:27:00,CVE-2016-4543,2016-05-22T01:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-4543,CVE-2016-4543,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The exif_process_IFD_TAG function in ext/exif/exif.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 does not properly construct spprintf arguments, which allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via crafted header data.",2018-10-30T16:27:00,CVE-2016-4542,2016-05-22T01:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-4542,CVE-2016-4542,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,Integer overflow in the php_escape_html_entities_ex function in ext/standard/html.c in PHP before 5.5.36 and 5.6.x before 5.6.22 allows remote attackers to cause a denial of service or possibly have unspecified other impact by triggering a large output string from a FILTER_SANITIZE_FULL_SPECIAL_CHARS filter_var call.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2016-5094.,2016-11-28T20:22:00,CVE-2016-5095,2016-08-07T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-5095,CVE-2016-5095,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The file_check_mem function in funcs.c in file before 5.23, as used in the Fileinfo component in PHP before 5.5.34, 5.6.x before 5.6.20, and 7.x before 7.0.5, mishandles continuation-level jumps, which allows context-dependent attackers to cause a denial of service (buffer overflow and application crash) or possibly execute arbitrary code via a crafted magic file.",2018-06-30T01:29:00,CVE-2015-8865,2016-05-20T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-8865,CVE-2015-8865,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The grapheme_stripos function in ext/intl/grapheme/grapheme_string.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via a negative offset.
<a href=""http://cwe.mitre.org/data/definitions/125.html"">CWE-125: Out-of-bounds Read</a>",2018-10-30T16:27:00,CVE-2016-4540,2016-05-22T01:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-4540,CVE-2016-4540,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"gd_interpolation.c in the GD Graphics Library (aka libgd) before 2.1.1, as used in PHP before 5.5.36, 5.6.x before 5.6.22, and 7.x before 7.0.7, allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via a crafted image that is mishandled by the imagescale function.",2018-01-05T02:29:00,CVE-2013-7456,2016-08-07T10:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-7456,CVE-2013-7456,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The bcpowmod function in ext/bcmath/bcmath.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 modifies certain data structures without considering whether they are copies of the _zero_, _one_, or _two_ global variable, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted call.",2018-10-30T16:27:00,CVE-2016-4538,2016-05-22T01:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-4538,CVE-2016-4538,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The grapheme_strpos function in ext/intl/grapheme/grapheme_string.c in PHP before 5.5.35, 5.6.x before 5.6.21, and 7.x before 7.0.6 allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via a negative offset.
<a href=""http://cwe.mitre.org/data/definitions/125.html"">CWE-125: Out-of-bounds Read</a>",2018-10-30T16:27:00,CVE-2016-4541,2016-05-22T01:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-4541,CVE-2016-4541,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"** DISPUTED ** Integer overflow in the php_raw_url_encode function in ext/standard/url.c in PHP before 5.5.34, 5.6.x before 5.6.20, and 7.x before 7.0.5 allows remote attackers to cause a denial of service (application crash) via a long string to the rawurlencode function. NOTE: the vendor says ""Not sure if this qualifies as security issue (probably not).""",2018-01-05T02:30:00,CVE-2016-4070,2016-05-20T11:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-4070,CVE-2016-4070,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,WordPress version 4.9.8 and earlier contains a CWE-20 Input Validation vulnerability in thumbnail processing that can result in remote code execution due to an incomplete fix for CVE-2017-1000600. This attack appears to be exploitable via thumbnail upload by an authenticated user and may require additional plugins in order to be exploited however this has not been confirmed at this time.,2018-11-14T14:10:00,CVE-2018-1000773,2018-09-06T16:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-1000773,CVE-2018-1000773,cve,"{'score': 6.5, 'vector': 'AV:N/AC:L/Au:S/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The file scanning mechanism of JFilterInput::isFileSafe() in Joomla! CMS before 3.6.5 does not consider alternative PHP file extensions when checking uploaded files for PHP content, which enables a user to upload and execute files with the `.php6`, `.php7`, `.phtml`, and `.phpt` extensions. Additionally, JHelperMedia::canUpload() did not blacklist these file extensions as uploadable file types.",2016-12-07T19:27:00,CVE-2016-9836,2016-12-05T17:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-9836,CVE-2016-9836,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in components/com_users/models/registration.php in Joomla! before 3.6.5. Incorrect filtering of registration form data stored to the session on a validation error enables a user to gain access to a registered user's account and reset the user's group mappings, username, and password, as demonstrated by submitting a form that targets the `registration.register` task.",2017-09-02T01:29:00,CVE-2016-9838,2016-12-16T09:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-9838,CVE-2016-9838,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in templates/beez3/html/com_content/article/default.php in Joomla! before 3.6.5. Inadequate permissions checks in the Beez3 layout override of the com_content article view allow users to view articles that should not be publicly accessible, as demonstrated by an index.php?option=com_content&view=article&id=1&template=beez3 request.",2016-12-22T16:28:00,CVE-2016-9837,2016-12-16T09:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-9837,CVE-2016-9837,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in Joomla! before 3.9.4. The sample data plugins lack ACL checks, allowing unauthorized access.",2019-03-15T15:49:00,CVE-2019-9713,2019-03-12T18:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9713,CVE-2019-9713,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The imagegammacorrect function in ext/gd/gd.c in PHP before 5.6.25 and 7.x before 7.0.10 does not properly validate gamma values, which allows remote attackers to cause a denial of service (out-of-bounds write) or possibly have unspecified other impact by providing different signs for the second and third arguments.",2018-01-05T02:31:00,CVE-2016-7127,2016-09-12T01:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-7127,CVE-2016-7127,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
